Points:0,Points:1,Points:2,U:0,U:1,U:2
16.713,17.689,5.2125,17.329,-0.26981,1.4592
16.713,17.689,5.692,17.389,-0.27439,1.5547
16.713,17.689,14.308,16.824,-0.19988,4.3007
16.713,17.689,14.788,16.738,-0.1905,4.5525
15.748,17.689,3.7689,17.333,-0.059986,0.88396
15.748,17.689,16.231,17.244,-0.041008,4.4205
14.787,17.689,3.2852,17.506,0.031028,0.5468
14.787,17.689,16.715,18,-0.02528,3.6363
14.308,17.689,16.715,18.353,-0.030245,3.1326
14.308,17.689,3.2849,17.647,0.05285,0.45465
13.829,17.689,3.2847,17.774,0.067452,0.3752
13.829,17.689,16.715,18.677,-0.035506,2.6715
13.35,17.689,16.715,18.97,-0.037006,2.2589
13.35,17.689,3.2846,17.886,0.07782,0.30714
6.6503,17.689,16.715,20.004,0.1952,-0.21218
6.6503,17.689,3.2846,18.644,0.19355,-0.069055
6.1714,17.689,16.715,19.951,0.22266,-0.2325
6.1714,17.689,3.2847,18.675,0.20467,-0.082884
5.6924,17.689,3.2849,18.706,0.2178,-0.097208
5.6924,17.689,16.715,19.901,0.25073,-0.24255
5.2131,17.689,3.2852,18.739,0.23361,-0.11227
5.2131,17.689,16.715,19.853,0.27893,-0.24513
4.2524,17.689,16.231,19.662,0.29665,-0.18154
4.2524,17.689,3.7689,18.898,0.2846,-0.10821
3.2874,17.689,5.2125,19.131,0.36274,-0.0756
3.2874,17.689,14.788,19.486,0.2945,-0.10027
16.712,17.688,15.267,16.648,-0.18079,4.8217
16.712,17.688,4.7326,17.249,-0.26398,1.3665
16.712,17.688,4.252,17.15,-0.2559,1.2698
16.712,17.688,15.748,16.556,-0.17086,5.1104
16.229,17.688,3.7696,17.175,-0.13591,1.024
16.229,17.688,16.23,16.856,-0.084305,4.9353
15.267,17.688,16.714,17.618,-0.026658,4.1704
15.267,17.688,3.2856,17.352,-0.0022733,0.65287
4.7335,17.688,16.714,19.809,0.30683,-0.24259
4.7335,17.688,3.2856,18.776,0.25295,-0.12817
3.7714,17.688,3.7696,18.95,0.31298,-0.12244
3.7714,17.688,16.23,19.636,0.31997,-0.17652
3.2885,17.688,15.748,19.559,0.31706,-0.13427
3.2885,17.688,4.252,19.065,0.35655,-0.1075
3.2879,17.688,15.267,19.52,0.30142,-0.11268
3.2879,17.688,4.7326,19.101,0.36481,-0.091093
17.197,17.687,10,17.195,-0.42178,2.8645
17.197,17.687,11.435,17.027,-0.40071,3.3776
17.197,17.687,9.5216,17.238,-0.42727,2.7105
17.197,17.687,7.6077,17.332,-0.44032,2.1688
17.197,17.687,9.0432,17.273,-0.4319,2.5644
17.197,17.687,6.6504,17.322,-0.44073,1.9357
17.197,17.687,10.478,17.145,-0.41551,3.0267
17.197,17.687,10.957,17.089,-0.40849,3.1975
17.197,17.687,11.914,16.958,-0.39216,3.5674
17.197,17.687,12.392,16.884,-0.38281,3.7676
17.197,17.687,8.5647,17.302,-0.43565,2.4256
17.197,17.687,7.1291,17.333,-0.44116,2.0495
17.197,17.687,12.871,16.803,-0.3727,3.9787
17.197,17.687,8.0862,17.322,-0.43847,2.2939
17.197,17.687,13.35,16.716,-0.36185,4.2017
15.747,17.687,3.2862,17.188,-0.052198,0.77393
15.747,17.687,16.714,17.214,-0.04192,4.7173
4.2533,17.687,16.714,19.768,0.33418,-0.23697
4.2533,17.687,3.2862,18.819,0.27675,-0.14473
2.8035,17.687,13.828,19.449,0.3254,-0.084188
2.8035,17.687,6.1716,19.226,0.40809,-0.031634
2.8033,17.687,13.35,19.424,0.34261,-0.081956
2.8033,17.687,6.6504,19.233,0.42024,-0.028192
2.8032,17.687,12.871,19.4,0.35904,-0.070349
2.8032,17.687,7.1291,19.244,0.41805,-0.032848
2.8031,17.687,11.914,19.361,0.38236,-0.056481
2.8031,17.687,12.392,19.379,0.36876,-0.062091
2.8031,17.687,8.0862,19.264,0.41627,-0.015147
2.8031,17.687,7.6077,19.255,0.41039,-0.022648
2.803,17.687,8.5647,19.274,0.41455,-0.019099
2.803,17.687,9.5216,19.293,0.41325,-0.010581
2.803,17.687,10.478,19.31,0.41595,-0.030932
2.803,17.687,10.957,19.326,0.40513,-0.045259
2.803,17.687,11.435,19.343,0.3918,-0.050645
2.803,17.687,10,19.3,0.41663,-0.016704
2.803,17.687,9.0432,19.284,0.40982,-0.014513
17.197,17.686,6.1716,17.297,-0.43881,1.8267
17.197,17.686,13.828,16.624,-0.3503,4.4374
17.196,17.686,14.307,16.525,-0.33803,4.687
17.196,17.686,5.2132,17.199,-0.43028,1.6222
17.196,17.686,14.787,16.421,-0.32498,4.9519
17.196,17.686,5.6925,17.257,-0.43533,1.7227
16.711,17.686,16.229,16.461,-0.16088,5.4216
16.711,17.686,3.7705,17.023,-0.2461,1.1763
16.228,17.686,3.2869,17.019,-0.12587,0.91099
16.228,17.686,16.713,16.793,-0.080113,5.2551
13.828,17.686,17.199,18.848,-0.04396,2.9026
13.828,17.686,2.8008,17.622,0.066517,0.32434
13.349,17.686,17.199,19.19,-0.043309,2.4671
13.349,17.686,2.8006,17.743,0.076102,0.26672
12.871,17.686,2.8005,17.849,0.083761,0.21772
12.871,17.686,17.199,19.501,-0.036681,2.0798
12.392,17.686,2.8004,17.943,0.090874,0.17598
12.392,17.686,17.2,19.778,-0.024854,1.7354
11.914,17.686,17.2,20.019,-0.0095737,1.4266
11.914,17.686,2.8004,18.026,0.098207,0.1403
11.435,17.686,2.8003,18.099,0.10601,0.10955
11.435,17.686,17.2,20.222,0.0067517,1.1462
10.957,17.686,17.2,20.383,0.021479,0.88872
10.957,17.686,2.8003,18.164,0.11431,0.082586
10.478,17.686,2.8003,18.223,0.12301,0.058528
10.478,17.686,17.2,20.501,0.032961,0.65155
10,17.686,2.8003,18.277,0.13184,0.036881
10,17.686,17.2,20.575,0.041353,0.43503
9.5216,17.686,17.2,20.607,0.048526,0.24171
9.5216,17.686,2.8003,18.325,0.14056,0.017693
9.0432,17.686,2.8003,18.368,0.14906,0.0011574
9.0432,17.686,17.2,20.6,0.057436,0.074814
8.5648,17.686,2.8003,18.408,0.15724,-0.013355
8.5648,17.686,17.2,20.563,0.071071,-0.062029
8.0863,17.686,2.8004,18.444,0.16532,-0.027065
8.0863,17.686,17.2,20.504,0.091553,-0.16705
7.6078,17.686,2.8004,18.479,0.17364,-0.040806
7.6078,17.686,17.2,20.431,0.1194,-0.2421
7.1293,17.686,17.199,20.351,0.15351,-0.29126
7.1293,17.686,2.8005,18.511,0.18245,-0.054804
6.6506,17.686,17.199,20.271,0.19183,-0.31976
6.6506,17.686,2.8006,18.542,0.19213,-0.069221
6.1719,17.686,17.199,20.194,0.23224,-0.33259
6.1719,17.686,2.8008,18.573,0.20317,-0.084434
3.7724,17.686,3.2869,18.873,0.30534,-0.16133
3.7724,17.686,16.713,19.731,0.3611,-0.22994
3.2893,17.686,16.229,19.613,0.34525,-0.16888
3.2893,17.686,3.7705,19.015,0.3453,-0.13478
2.804,17.686,5.2132,19.199,0.39842,-0.077686
2.804,17.686,14.787,19.496,0.316,-0.092009
2.8037,17.686,5.6925,19.217,0.39872,-0.052737
2.8037,17.686,14.307,19.473,0.31839,-0.086225
17.196,17.685,15.267,16.311,-0.31115,5.2338
17.196,17.685,4.7334,17.122,-0.42346,1.5264
17.195,17.685,15.747,16.195,-0.29664,5.5348
17.195,17.685,4.253,17.022,-0.41373,1.4301
15.266,17.685,2.8016,17.167,0.0010611,0.56567
15.266,17.685,17.198,17.648,-0.032435,4.4754
14.786,17.685,17.199,18.074,-0.033625,3.9156
14.786,17.685,2.8012,17.333,0.032593,0.47191
14.307,17.685,17.199,18.475,-0.039517,3.3873
14.307,17.685,2.801,17.485,0.05301,0.39214
5.693,17.685,17.199,20.12,0.27307,-0.33427
5.693,17.685,2.801,18.603,0.21615,-0.1008
5.2138,17.685,2.8012,18.635,0.23173,-0.11861
5.2138,17.685,17.199,20.052,0.3131,-0.3291
4.7343,17.685,17.198,19.99,0.35126,-0.32076
4.7343,17.685,2.8016,18.67,0.25079,-0.13807
2.8051,17.685,15.747,19.549,0.34362,-0.12315
2.8051,17.685,4.253,19.141,0.39191,-0.11248
2.8045,17.685,4.7334,19.173,0.40055,-0.094155
2.8045,17.685,15.267,19.52,0.32494,-0.10211
17.194,17.684,3.7718,16.891,-0.40127,1.3386
17.194,17.684,16.228,16.074,-0.28156,5.8579
16.71,17.684,16.712,16.366,-0.15114,5.7595
16.71,17.684,3.2879,16.856,-0.23324,1.0646
15.746,17.684,17.198,17.201,-0.043714,5.0475
15.746,17.684,2.8021,16.989,-0.04662,0.67584
4.2544,17.684,2.8021,18.712,0.27422,-0.1592
4.2544,17.684,17.198,19.934,0.38651,-0.31213
3.2904,17.684,3.2879,18.94,0.3378,-0.17685
3.2904,17.684,16.712,19.697,0.38822,-0.22241
2.8059,17.684,3.7718,19.095,0.38039,-0.14394
2.8059,17.684,16.228,19.593,0.37418,-0.15909
16.226,17.683,17.197,16.739,-0.076826,5.6079
16.226,17.683,2.8027,16.806,-0.11745,0.80523
3.7737,17.683,2.8027,18.765,0.30235,-0.18168
3.7737,17.683,17.197,19.883,0.4181,-0.30495
17.682,17.682,10.478,16.971,-0.6245,3.2847
17.682,17.682,8.5648,17.161,-0.64849,2.6386
17.682,17.682,8.0864,17.189,-0.65189,2.4962
17.682,17.682,12.871,16.574,-0.57265,4.2916
17.682,17.682,6.6508,17.209,-0.6557,2.1099
17.682,17.682,10,17.03,-0.63193,3.1111
17.682,17.682,9.0432,17.125,-0.644,2.7884
17.682,17.682,11.914,16.753,-0.59648,3.8591
17.682,17.682,10.957,16.905,-0.61614,3.4669
17.682,17.682,11.435,16.833,-0.60682,3.6582
17.682,17.682,7.1294,17.214,-0.65569,2.2324
17.682,17.682,13.349,16.474,-0.55923,4.5245
17.682,17.682,9.5216,17.081,-0.63846,2.9458
17.682,17.682,6.1721,17.19,-0.65408,1.9936
17.682,17.682,12.392,16.667,-0.58508,4.07
17.682,17.682,7.6079,17.206,-0.65431,2.361
17.681,17.682,13.828,16.367,-0.54483,4.7696
17.193,17.682,16.711,15.948,-0.26607,6.2074
17.193,17.682,3.2893,16.716,-0.38496,1.2343
16.708,17.682,17.196,16.273,-0.14194,6.1302
16.708,17.682,2.8037,16.627,-0.22121,0.95678
3.2919,17.682,17.196,19.836,0.44601,-0.29945
3.2919,17.682,2.8037,18.833,0.3344,-0.20443
2.8071,17.682,3.2893,19.024,0.37284,-0.18985
2.8071,17.682,16.711,19.667,0.41697,-0.21465
2.3189,17.682,5.6932,19.3,0.43682,-0.05083
2.3189,17.682,14.307,19.504,0.34432,-0.075382
2.3187,17.682,13.828,19.489,0.3512,-0.076408
2.3187,17.682,6.1721,19.306,0.44683,-0.030143
2.3185,17.682,13.349,19.471,0.36892,-0.077259
2.3185,17.682,6.6508,19.311,0.459,-0.027656
2.3184,17.682,12.871,19.452,0.38761,-0.068421
2.3184,17.682,7.6079,19.329,0.44887,-0.023107
2.3184,17.682,7.1294,19.32,0.45646,-0.032539
2.3184,17.682,12.392,19.435,0.39899,-0.061232
2.3183,17.682,11.435,19.405,0.42475,-0.052067
2.3183,17.682,8.5648,19.345,0.45201,-0.020676
2.3183,17.682,11.914,19.42,0.41356,-0.056892
2.3183,17.682,8.0864,19.337,0.45421,-0.016487
2.3182,17.682,10,19.366,0.45256,-0.018451
2.3182,17.682,10.957,19.389,0.43911,-0.047145
2.3182,17.682,9.5216,19.361,0.44929,-0.012389
2.3182,17.682,9.0432,19.354,0.44645,-0.016468
2.3182,17.682,10.478,19.375,0.4514,-0.033133
17.681,17.681,14.786,16.13,-0.51268,5.301
17.681,17.681,4.7345,17.031,-0.63743,1.6836
17.681,17.681,5.6932,17.156,-0.65065,1.8838
17.681,17.681,14.307,16.252,-0.52936,5.0281
17.681,17.681,5.214,17.104,-0.64521,1.78
17.681,17.681,15.266,16.001,-0.49477,5.5899
13.828,17.681,17.685,19.106,-0.049169,3.1804
13.828,17.681,2.3153,17.411,0.06507,0.21783
13.349,17.681,2.3152,17.542,0.074302,0.17035
13.349,17.681,17.685,19.516,-0.046718,2.7185
12.87,17.681,2.3151,17.658,0.081998,0.13056
12.87,17.681,17.685,19.892,-0.039215,2.3007
12.392,17.681,17.685,20.226,-0.028663,1.92
12.392,17.681,2.3151,17.76,0.089382,0.096992
11.914,17.681,2.315,17.849,0.097171,0.068307
11.914,17.681,17.685,20.514,-0.017973,1.5684
11.435,17.681,2.315,17.928,0.10558,0.043573
11.435,17.681,17.685,20.748,-0.010624,1.2396
10.957,17.681,2.315,17.997,0.11468,0.022075
10.957,17.681,17.685,20.925,-0.009724,0.92941
10.478,17.681,2.3149,18.059,0.12423,0.0028051
10.478,17.681,17.685,21.04,-0.016365,0.63736
10,17.681,17.685,21.094,-0.028907,0.36662
10,17.681,2.3149,18.115,0.13384,-0.015446
9.5216,17.681,17.685,21.089,-0.043032,0.12359
9.5216,17.681,2.3149,18.166,0.14333,-0.033039
9.0433,17.681,17.685,21.037,-0.051255,-0.083553
9.0433,17.681,2.315,18.213,0.15263,-0.049532
8.5649,17.681,2.315,18.255,0.16161,-0.064611
8.5649,17.681,17.685,20.955,-0.045065,-0.24781
8.0865,17.681,2.315,18.292,0.17034,-0.078533
8.0865,17.681,17.685,20.859,-0.019841,-0.36709
7.608,17.681,2.3151,18.327,0.17903,-0.091954
7.608,17.681,17.685,20.761,0.023803,-0.44537
7.1295,17.681,2.3151,18.358,0.18801,-0.10539
7.1295,17.681,17.685,20.665,0.08164,-0.49072
6.651,17.681,2.3152,18.388,0.19772,-0.1192
6.651,17.681,17.685,20.574,0.14785,-0.51219
6.1724,17.681,2.3153,18.416,0.20866,-0.13374
6.1724,17.681,17.685,20.487,0.21716,-0.51638
2.3195,17.681,4.7345,19.265,0.4385,-0.092941
2.3195,17.681,15.266,19.531,0.35598,-0.086759
2.3191,17.681,14.786,19.518,0.34385,-0.078127
2.3191,17.681,5.214,19.286,0.43655,-0.075916
17.68,17.68,15.746,15.863,-0.47576,5.8969
17.68,17.68,4.2543,16.934,-0.62595,1.5912
17.679,17.68,3.7733,16.803,-0.61054,1.5069
17.679,17.68,16.227,15.717,-0.45569,6.2248
17.191,17.68,17.195,15.819,-0.25037,6.589
17.191,17.68,2.8051,16.471,-0.36829,1.133
15.265,17.68,2.316,16.919,0.0035892,0.42608
15.265,17.68,17.684,17.715,-0.038148,4.8254
14.785,17.68,17.684,18.201,-0.040686,4.2416
14.785,17.68,2.3157,17.099,0.033326,0.34313
14.306,17.68,17.685,18.667,-0.046247,3.6893
14.306,17.68,2.3155,17.264,0.052418,0.27468
5.6936,17.68,2.3155,18.445,0.22139,-0.14933
5.6936,17.68,17.685,20.406,0.28548,-0.50794
5.2146,17.68,2.3157,18.474,0.23656,-0.1663
5.2146,17.68,17.684,20.331,0.3497,-0.49215
4.7353,17.68,17.684,20.261,0.40737,-0.47401
4.7353,17.68,2.316,18.506,0.25496,-0.18513
2.8088,17.68,2.8051,18.92,0.36907,-0.22582
2.8088,17.68,17.195,19.795,0.47164,-0.29492
2.3208,17.68,3.7734,19.198,0.41737,-0.14839
2.3208,17.68,16.227,19.585,0.41004,-0.14733
2.32,17.68,4.2544,19.238,0.42928,-0.11299
2.32,17.68,15.746,19.551,0.37802,-0.10861
16.225,17.679,2.317,16.523,-0.10923,0.65161
16.225,17.679,17.683,16.7,-0.07455,6.0029
15.744,17.679,17.684,17.213,-0.046274,5.4211
15.744,17.679,2.3164,16.725,-0.041661,0.52729
4.2556,17.679,17.684,20.195,0.4562,-0.45726
4.2556,17.679,2.3164,18.546,0.27742,-0.20653
3.7753,17.679,17.683,20.133,0.49438,-0.44384
3.7753,17.679,2.317,18.597,0.30439,-0.23119
2.3219,17.679,16.709,19.648,0.45041,-0.2065
2.3219,17.679,3.2911,19.134,0.40963,-0.19858
17.678,17.678,16.709,15.561,-0.43449,6.5778
17.678,17.678,3.2911,16.623,-0.59021,1.4176
16.706,17.678,17.682,16.187,-0.13343,6.5423
16.706,17.678,2.3178,16.324,-0.20861,0.80491
3.2939,17.678,17.682,20.072,0.52186,-0.4335
3.2939,17.678,2.3178,18.665,0.33551,-0.25885
17.676,17.677,2.8072,16.367,-0.56788,1.3348
17.676,17.677,17.193,15.397,-0.41198,6.9616
2.3236,17.677,17.193,19.764,0.49824,-0.29079
2.3236,17.677,2.8072,19.034,0.40528,-0.24435
18.168,17.676,7.1297,17.147,-0.92817,2.3982
18.168,17.676,7.6082,17.133,-0.92599,2.5349
18.168,17.676,10.957,16.772,-0.88097,3.704
18.168,17.676,10,16.915,-0.8993,3.3304
18.168,17.676,9.0433,17.027,-0.91358,2.9891
18.168,17.676,9.5217,16.975,-0.90697,3.156
18.168,17.676,11.435,16.689,-0.87009,3.9037
18.168,17.676,10.478,16.847,-0.89068,3.513
18.168,17.676,8.565,17.071,-0.91886,2.8299
18.168,17.676,8.0866,17.107,-0.92285,2.6786
18.167,17.676,12.392,16.502,-0.84452,4.3309
18.167,17.676,5.6939,17.113,-0.92469,2.0319
18.167,17.676,14.306,16.033,-0.77795,5.3106
18.167,17.676,13.349,16.284,-0.81377,4.798
18.167,17.676,6.6512,17.15,-0.92886,2.2685
18.167,17.676,12.87,16.396,-0.82978,4.5592
18.167,17.676,6.1726,17.139,-0.92783,2.1461
18.167,17.676,14.785,15.895,-0.7576,5.5864
18.167,17.676,13.827,16.162,-0.79655,5.0482
18.167,17.676,11.913,16.599,-0.85798,4.1126
17.189,17.676,2.319,16.145,-0.3498,0.99388
17.189,17.676,17.681,15.688,-0.23448,7.0111
2.8112,17.676,2.3191,18.753,0.3696,-0.28784
2.8112,17.676,17.681,20.015,0.54151,-0.4254
1.8335,17.676,15.264,19.574,0.39558,-0.06719
1.8335,17.676,4.7357,19.39,0.47327,-0.086581
1.8332,17.676,14.785,19.57,0.37877,-0.059056
1.8332,17.676,5.215,19.406,0.47146,-0.069825
1.833,17.676,5.6939,19.416,0.47176,-0.045742
1.833,17.676,14.306,19.565,0.37495,-0.059044
1.8329,17.676,6.1726,19.42,0.48223,-0.026447
1.8329,17.676,13.827,19.557,0.37952,-0.063145
1.8328,17.676,13.349,19.546,0.39535,-0.066988
1.8328,17.676,6.6512,19.422,0.49412,-0.025125
1.8327,17.676,12.87,19.533,0.41409,-0.061625
1.8327,17.676,7.1297,19.429,0.49114,-0.030226
1.8326,17.676,7.6082,19.436,0.48355,-0.021962
1.8326,17.676,11.913,19.51,0.44055,-0.053637
1.8326,17.676,8.565,19.448,0.48501,-0.020685
1.8326,17.676,9.0433,19.455,0.47872,-0.016853
1.8326,17.676,11.435,19.497,0.45304,-0.050304
1.8326,17.676,12.392,19.521,0.42598,-0.056293
1.8326,17.676,8.0866,19.442,0.4881,-0.016519
1.8326,17.676,10.957,19.484,0.46808,-0.046217
1.8325,17.676,10.478,19.473,0.48175,-0.033269
1.8325,17.676,10,19.465,0.48371,-0.018871
1.8325,17.676,9.5217,19.46,0.4809,-0.012961
18.167,17.675,4.7357,17.005,-0.91027,1.8319
18.167,17.675,15.264,15.747,-0.73549,5.8764
18.167,17.675,5.215,17.069,-0.91892,1.9265
18.166,17.675,15.744,15.589,-0.71195,6.1824
18.166,17.675,4.2559,16.916,-0.89702,1.7463
11.435,17.675,18.171,20.99,-0.10571,1.319
11.435,17.675,1.8289,17.65,0.10745,0.025236
10.957,17.675,1.8289,17.728,0.11725,0.010496
10.957,17.675,18.171,21.071,-0.14621,0.92024
10.478,17.675,1.8289,17.797,0.1275,-0.001613
10.478,17.675,18.171,21.064,-0.20247,0.53698
10,17.675,18.171,20.982,-0.26857,0.18304
10,17.675,1.8289,17.858,0.13792,-0.011821
9.5217,17.675,18.171,20.857,-0.33178,-0.1214
9.5217,17.675,1.8289,17.914,0.14822,-0.020988
9.0433,17.675,18.171,20.729,-0.37475,-0.35995
9.0433,17.675,1.8289,17.963,0.15814,-0.029816
8.565,17.675,18.171,20.624,-0.38346,-0.52956
8.565,17.675,1.8289,18.008,0.16759,-0.038469
1.8345,17.675,16.225,19.609,0.45281,-0.13269
1.8345,17.675,3.7753,19.338,0.4517,-0.14562
1.8339,17.675,15.744,19.584,0.42087,-0.090689
1.8339,17.675,4.2559,19.37,0.46368,-0.1075
18.166,17.674,16.225,15.419,-0.68702,6.5074
18.166,17.674,3.7753,16.79,-0.87836,1.6746
18.165,17.674,16.706,15.237,-0.66018,6.8552
18.165,17.674,3.2935,16.613,-0.8536,1.6088
17.674,17.674,2.321,16.019,-0.54186,1.225
17.674,17.674,17.679,15.224,-0.3878,7.3846
15.264,17.674,18.17,17.814,-0.043928,5.2423
15.264,17.674,1.8297,16.549,0.010011,0.31359
14.785,17.674,1.8295,16.742,0.038022,0.24661
14.785,17.674,18.171,18.365,-0.0475,4.6403
14.306,17.674,1.8293,16.919,0.055728,0.19364
14.306,17.674,18.171,18.892,-0.053522,4.0684
13.827,17.674,18.171,19.388,-0.057954,3.5359
13.827,17.674,1.8292,17.078,0.067385,0.15116
13.349,17.674,1.8291,17.221,0.076007,0.11658
13.349,17.674,18.171,19.84,-0.060087,3.0432
12.87,17.674,18.171,20.237,-0.062178,2.5837
12.87,17.674,1.829,17.348,0.083342,0.087903
12.392,17.674,1.829,17.461,0.090541,0.063674
12.392,17.674,18.171,20.567,-0.067726,2.1481
11.913,17.674,18.171,20.821,-0.080785,1.7281
11.913,17.674,1.829,17.561,0.098481,0.042935
8.0866,17.674,1.829,18.049,0.17662,-0.046915
8.0866,17.674,18.171,20.552,-0.35296,-0.63861
7.6082,17.674,18.171,20.511,-0.2862,-0.70014
7.6082,17.674,1.829,18.085,0.18542,-0.05539
7.1298,17.674,1.829,18.119,0.1943,-0.064356
7.1298,17.674,18.171,20.492,-0.19107,-0.72743
6.6514,17.674,18.171,20.482,-0.077875,-0.73081
6.6514,17.674,1.8291,18.149,0.20368,-0.074343
6.1728,17.674,1.8292,18.178,0.21404,-0.085938
6.1728,17.674,18.171,20.472,0.043253,-0.71552
5.6942,17.674,18.171,20.461,0.16434,-0.68497
5.6942,17.674,1.8293,18.205,0.2259,-0.099779
5.2154,17.674,18.171,20.448,0.27944,-0.64675
5.2154,17.674,1.8295,18.233,0.23987,-0.11659
4.7364,17.674,1.8297,18.263,0.25666,-0.13737
4.7364,17.674,18.17,20.432,0.38353,-0.61092
2.3263,17.674,2.3211,18.87,0.40481,-0.31701
2.3263,17.674,17.679,19.968,0.55802,-0.41848
1.8354,17.674,3.2935,19.284,0.44395,-0.19963
1.8354,17.674,16.706,19.66,0.48805,-0.19616
16.223,17.673,18.17,16.677,-0.073294,6.4546
16.223,17.673,1.8303,16.125,-0.09788,0.51111
15.743,17.673,18.17,17.249,-0.04952,5.8559
15.743,17.673,1.8299,16.342,-0.033132,0.39948
4.257,17.673,1.8299,18.298,0.27707,-0.16374
4.257,17.673,18.17,20.411,0.4718,-0.58593
3.7771,17.673,1.8304,18.344,0.30174,-0.19771
3.7771,17.673,18.17,20.382,0.53993,-0.57428
1.8369,17.673,17.19,19.76,0.52541,-0.28513
1.8369,17.673,2.81,19.197,0.43868,-0.25687
18.163,17.672,2.81,16.354,-0.82471,1.5588
18.163,17.672,17.19,15.039,-0.63075,7.2311
16.704,17.672,18.169,16.11,-0.12561,7.0079
16.704,17.672,1.8309,15.905,-0.19305,0.65776
3.2963,17.672,18.169,20.346,0.58599,-0.5713
3.2963,17.672,1.8309,18.407,0.33094,-0.23965
18.161,17.671,17.676,14.825,-0.59786,7.6429
17.186,17.671,1.8318,15.702,-0.32788,0.85187
17.186,17.671,18.168,15.558,-0.21814,7.4852
2.8143,17.671,18.168,20.302,0.61191,-0.56865
2.8143,17.671,1.8318,18.491,0.36409,-0.28612
1.8393,17.671,17.676,19.941,0.57097,-0.40963
1.8393,17.671,2.3242,19.043,0.43597,-0.34522
18.653,17.67,8.0867,17.112,-1.2435,2.8347
18.653,17.67,6.6516,17.18,-1.2526,2.4058
18.653,17.67,11.435,16.633,-1.1829,4.1055
18.653,17.67,9.5217,16.955,-1.2251,3.3337
18.653,17.67,12.87,16.307,-1.1368,4.7725
18.653,17.67,7.6084,17.146,-1.2475,2.6845
18.653,17.67,12.392,16.424,-1.1537,4.5412
18.653,17.67,8.5651,17.068,-1.2391,2.993
18.653,17.67,10,16.887,-1.2161,3.5149
18.653,17.67,10.478,16.81,-1.2063,3.7037
18.653,17.67,9.0434,17.016,-1.2329,3.1597
18.653,17.67,10.957,16.725,-1.1953,3.9005
18.653,17.67,11.913,16.532,-1.1692,4.319
18.653,17.67,7.13,17.169,-1.251,2.5414
18.161,17.67,2.3241,15.992,-0.78961,1.5006
17.67,17.67,18.167,15.042,-0.36124,7.858
17.67,17.67,1.8332,15.544,-0.51082,1.1092
2.3303,17.67,18.167,20.257,0.62313,-0.55797
2.3303,17.67,1.8332,18.605,0.39872,-0.33398
1.3475,17.67,14.784,19.671,0.40255,-0.037579
1.3475,17.67,5.2159,19.57,0.48286,-0.059077
1.3474,17.67,14.305,19.672,0.39303,-0.039548
1.3474,17.67,5.6946,19.577,0.48305,-0.03768
1.3473,17.67,13.827,19.669,0.39343,-0.046011
1.3473,17.67,6.1731,19.578,0.49354,-0.020968
1.3472,17.67,12.87,19.657,0.42124,-0.050364
1.3472,17.67,7.13,19.583,0.50144,-0.025718
1.3472,17.67,6.6516,19.579,0.50482,-0.020732
1.3472,17.67,12.392,19.649,0.43209,-0.047421
1.3472,17.67,13.348,19.664,0.40499,-0.052111
1.3472,17.67,7.6084,19.588,0.49408,-0.019026
1.3471,17.67,10.957,19.622,0.47343,-0.041919
1.3471,17.67,8.0867,19.592,0.49782,-0.014982
1.3471,17.67,9.0434,19.601,0.48725,-0.015428
1.3471,17.67,11.913,19.641,0.44538,-0.046579
1.3471,17.67,10,19.608,0.49097,-0.017728
1.3471,17.67,9.5217,19.605,0.48887,-0.012143
1.3471,17.67,8.5651,19.596,0.49384,-0.018767
1.3471,17.67,11.435,19.632,0.4583,-0.044933
1.3471,17.67,10.478,19.613,0.48799,-0.030846
18.653,17.669,14.305,15.904,-1.0767,5.5256
18.653,17.669,5.2159,17.132,-1.2436,2.0553
18.653,17.669,13.348,16.182,-1.1182,5.0131
18.653,17.669,14.784,15.75,-1.0526,5.7991
18.653,17.669,6.1731,17.179,-1.2526,2.2786
18.653,17.669,13.827,16.048,-1.0983,5.2638
18.653,17.669,5.6946,17.163,-1.2499,2.161
18.652,17.669,15.742,15.41,-0.99789,6.3834
18.652,17.669,4.7369,17.08,-1.2342,1.9641
18.652,17.669,3.7776,16.894,-1.1971,1.8321
18.652,17.669,4.2576,17.004,-1.2194,1.8874
18.652,17.669,16.222,15.219,-0.96832,6.698
18.652,17.669,15.263,15.586,-1.0261,6.0847
1.3483,17.669,16.222,19.687,0.48069,-0.11253
1.3483,17.669,3.7776,19.526,0.46401,-0.13161
1.3479,17.669,4.2576,19.547,0.47539,-0.094048
1.3479,17.669,15.742,19.673,0.45108,-0.069625
1.3477,17.669,15.263,19.67,0.42402,-0.045545
1.3477,17.669,4.7369,19.56,0.48472,-0.074172
18.651,17.668,16.704,15.012,-0.93617,7.0321
18.651,17.668,3.2965,16.731,-1.1677,1.7968
18.65,17.668,17.186,14.785,-0.90028,7.3894
18.157,17.668,1.8356,15.485,-0.74651,1.4464
18.157,17.668,18.164,14.589,-0.56,8.1023
14.305,17.668,1.344,16.452,0.06542,0.061056
14.305,17.668,18.656,18.937,-0.086733,4.481
13.827,17.668,1.3439,16.619,0.074509,0.033254
13.827,17.668,18.656,19.376,-0.10881,3.8945
13.348,17.668,1.3439,16.771,0.080272,0.012276
13.348,17.668,18.656,19.722,-0.13735,3.3292
12.87,17.668,1.3438,16.91,0.084984,-0.00424
